Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
13,13,Apr 12,,MIL,L1-11,9.0,15,11,11,0,4,6,3,0,3.48,46,187,114,0,0,0,0,42,2,1,0,0,0,1,1,4,Adam Hamari,T.Wells (5-36-L) J.Heasley (5) D.Tate (5) J.Webb (0)
14,14,Apr 13,,MIL,L5-11,9.0,15,11,9,2,2,6,2,1,3.87,46,171,106,3,2,0,0,43,3,0,0,0,0,1,0,4,Vic Carapazza,D.Kremer (5-16-L) K.Akin (2) Y.Ramírez (6) M.Baumann (1)
15,15,Apr 14,,MIL,W6-4,9.0,12,4,3,1,2,10,2,0,3.81,39,158,99,1,0,2,2,37,1,0,0,0,0,0,0,5,Alex MacKay,C.Burnes (4-48) J.Webb (1) Y.Cano (2-W) D.Coulombe (2-H) C.Kimbrel (2-Sv)
16,16,Apr 15,,MIN,W7-4,9.0,11,4,4,0,0,9,1,0,3.82,36,152,109,3,2,0,0,36,4,0,0,0,0,0,2,5,Brian Walsh,C.Irvin (4-48) D.Tate (2-W) K.Akin (1) Y.Cano (0) C.Kimbrel (0-Sv)
17,17,Apr 16,,MIN,W11-3,9.0,7,3,3,0,4,10,0,0,3.77,36,140,91,1,0,0,0,32,1,1,0,0,0,0,2,3,Scott Barry,G.Rodriguez (4-59-W) Y.Ramírez (2) M.Baumann (2)
18,18,Apr 17,,MIN,W4-2,9.0,5,2,2,0,2,9,0,1,3.68,35,135,86,3,1,0,0,32,2,0,0,0,0,0,0,6,David Rackley,A.Suárez (99-67) D.Coulombe (2-H) J.Webb (2-BSv) K.Akin (1) Y.Cano (1) C.Kimbrel (1-W)
19,19,Apr 19,@,KCR,L4-9,8.0,9,9,9,0,4,5,2,0,3.98,37,140,83,2,2,1,0,33,2,0,0,0,0,0,0,4,Bruce Dreckman,D.Kremer (5-53-L) K.Akin (1) D.Tate (3) M.Baumann (2)
20,20,Apr 20,@,KCR,W9-7,9.0,8,7,7,0,4,6,1,1,4.13,40,156,96,3,2,0,0,35,2,0,0,0,0,1,0,7,Ryan Blakney,C.Burnes (5-52-W) D.Coulombe (2) Y.Ramírez (3) Y.Cano (2-H) K.Akin (0-H) M.Baumann (0-H) C.Kimbrel (2-Sv)
21,21,Apr 21,@,KCR,W5-0,9.0,5,0,0,0,4,5,0,0,3.93,36,145,89,1,0,0,0,32,1,0,0,0,0,0,0,4,Sean Barber,C.Irvin (5-66-W) J.Webb (3) D.Coulombe (0) D.Tate (1)
22,22,Apr 22,@,LAA,W4-2,9.0,8,2,2,0,4,8,1,1,3.84,38,156,93,3,1,0,0,32,1,0,0,1,0,0,1,5,Nic Lentz,A.Suárez (4-64-W) M.Baumann (1-H) Y.Cano (1-H) J.Webb (0-H) C.Kimbrel (1-Sv)
23,23,Apr 23,@,LAA,L4-7,8.0,11,7,7,0,2,12,1,1,4.00,35,132,84,2,0,0,1,32,5,0,0,0,0,0,0,4,Emil Jimenez,G.Rodriguez (6-19-L) D.Tate (1) K.Akin (2) Y.Ramírez (2)
24,24,Apr 24,@,LAA,W6-5,9.0,6,5,4,1,2,16,3,0,4.00,34,155,101,1,1,1,1,32,0,0,0,0,0,0,0,5,Lance Barksdale,D.Kremer (4-63-W) J.Webb (1) Y.Cano (1-H) D.Coulombe (2-H) C.Kimbrel (1-Sv)
25,25,Apr 26,,OAK,L2-3,10.0,7,3,2,1,6,11,1,0,3.90,41,170,103,4,0,1,0,35,4,0,0,0,0,0,0,6,John Libka,C.Burnes (5-65) D.Coulombe (1-H) Y.Cano (1-H) C.Kimbrel (1-BSv) K.Akin (2) J.Webb (1-L)
26,26,Apr 27,,OAK,W7-0,9.0,5,0,0,0,1,6,0,2,3.75,32,112,76,0,0,0,0,29,0,0,0,0,0,0,3,3,James Hoye,C.Irvin (5-74-W) M.Baumann (4) D.Tate (3)
27,27,Apr 28,,OAK,L6-7,9.0,10,7,7,0,2,11,3,0,3.87,39,178,112,0,0,0,0,37,1,0,0,0,0,0,0,7,Rob Drake,A.Suárez (5-37) K.Akin (1) D.Coulombe (1-H) J.Webb (1-H) Y.Cano (1-H) C.Kimbrel (1-BL) D.Tate (0)
28,28,Apr 29,,NYY,W2-0,9.0,7,0,0,0,3,3,0,0,3.74,37,141,83,4,0,0,0,34,1,0,0,0,0,0,0,4,Ben May,G.Rodriguez (5-59-W) C.Pérez (29-H) Y.Cano (0-H) D.Coulombe (0-Sv)
29,29,Apr 30,,NYY,W4-2,9.0,5,2,2,0,4,8,2,0,3.68,33,118,74,1,0,0,0,29,0,0,0,0,0,0,3,3,CB Bucknor,D.Kremer (5-61-W) K.Akin (1-H) J.Webb (1-Sv)
30,30,May 1,,NYY,L0-2,9.0,4,2,2,0,1,8,1,0,3.62,31,129,85,0,0,3,1,30,0,0,0,0,0,0,0,3,Adam Beck,C.Burnes (4-61-L) M.Baumann (3) Y.Ramírez (7)
31,31,May 2,,NYY,W7-2,9.0,6,2,2,0,3,11,1,1,3.57,36,149,94,3,0,0,0,31,1,1,0,0,0,0,2,5,Dan Iassogna,K.Bradish (99-55) K.Akin (1-W) D.Coulombe (2) J.Webb (1) C.Pérez (2)
32,32,May 3,@,CIN,W3-0,9.0,2,0,0,0,0,8,0,0,3.46,29,106,73,1,0,1,0,29,1,0,0,0,0,0,0,4,Mike Muchlinski,C.Irvin (5-73-W) Y.Cano (3-H) D.Coulombe (0-H) C.Kimbrel (4-Sv)
33,33,May 4,@,CIN,W2-1,9.0,6,1,1,0,2,10,0,0,3.38,33,126,81,2,0,1,0,31,1,0,0,0,0,0,1,4,Jansen Visconti,J.Means (99-79-W) C.Pérez (1-H) C.Kimbrel (0-H) Y.Cano (0-Sv)
34,34,May 5,@,CIN,W11-1,9.0,3,1,1,0,3,8,0,0,3.31,33,137,80,0,0,0,0,30,0,0,0,0,0,0,0,3,Paul Clemons,D.Kremer (4-75-W) A.Suárez (6) M.Baumann (3)
35,35,May 7,@,WSN,L0-3,8.0,6,3,3,0,6,8,0,0,3.31,36,130,80,2,0,4,0,30,2,0,0,0,0,0,0,3,Alex Tosi,C.Burnes (5-54-L) J.Webb (4) K.Akin (4)
36,36,May 8,@,WSN,W7-6,12.0,9,6,4,2,7,11,1,1,3.30,51,189,118,3,1,1,0,42,2,0,0,0,1,0,1,8,Dan Bellino,K.Bradish (5-62) D.Coulombe (4-H) Y.Cano (3-H) C.Pérez (3-H) C.Kimbrel (3-H) K.Akin (0-BSv) A.Suárez (2-W) J.Webb (0-Sv)
37,37,May 10,,ARI,W4-2,9.0,7,2,2,0,2,8,1,1,3.27,37,148,92,3,1,0,0,34,1,0,0,0,0,0,0,6,John Bacon,C.Irvin (6-56-W) A.Suárez (1-H) C.Kimbrel (1-H) J.Webb (1-H) C.Pérez (1-H) Y.Cano (1-Sv)
38,38,May 11,,ARI,W5-4,11.0,7,4,4,0,1,6,1,2,3.27,42,173,113,2,0,0,0,38,2,1,0,0,1,0,1,6,Chad Whitson,J.Means (6-39) M.Baumann (5) K.Akin (2) Y.Cano (0) D.Coulombe (2) C.Kimbrel (0-W)
39,39,May 12,,ARI,L2-9,9.0,8,9,6,3,5,14,1,0,3.34,41,159,97,1,1,0,0,34,4,0,0,0,2,0,0,3,Bill Miller,D.Kremer (6-49-L) C.Pérez (1) A.Suárez (1)
40,40,May 13,,TOR,L2-3,10.0,8,3,2,1,5,4,1,0,3.30,40,151,97,4,1,1,0,35,0,0,1,0,0,0,3,6,Chris Conroy,C.Burnes (5-56) C.Kimbrel (1-H) Y.Cano (1-BSv) D.Coulombe (1) J.Webb (2-L) K.Akin (1)
41,41,May 15,,TOR,W3-2,9.0,5,2,2,0,6,6,0,0,3.26,38,169,100,1,0,2,0,32,3,0,0,0,0,0,0,5,Chad Fairchild,K.Bradish (6-47) J.Webb (1) C.Pérez (2) M.Baumann (3) D.Coulombe (1-W)
42,42,May 17,,SEA,W9-2,9.0,9,2,2,0,1,4,1,0,3.23,36,137,90,2,0,0,0,35,2,0,0,0,0,0,1,5,Todd Tichenor,J.Means (5-56-W) J.Webb (1-H) Y.Cano (3-H) M.Baumann (1) K.Akin (3)
43,43,May 18,,SEA,L3-4,9.0,7,4,4,0,4,9,0,1,3.25,38,144,89,2,2,0,1,33,4,0,0,0,0,0,0,5,Nestor Ceja,G.Rodriguez (18-74) D.Coulombe (2-H) A.Suárez (5-BSv) Y.Cano (0-L) C.Pérez (2)
44,44,May 19,,SEA,W6-3,9.0,8,3,2,1,3,13,0,0,3.22,36,132,84,2,1,0,0,33,3,0,0,0,0,1,2,4,Cory Blaser,C.Burnes (5-68-W) J.Webb (1) C.Irvin (8-H) C.Kimbrel (5-Sv)
45,45,May 20,@,STL,L3-6,8.0,8,6,6,0,7,6,1,0,3.29,39,161,97,3,0,4,0,32,1,0,0,0,0,0,0,4,Laz Diaz,D.Kremer (7-29-L) A.Suárez (1) C.Pérez (1) K.Akin (2)
46,46,May 21,@,STL,L1-3,8.0,5,3,3,0,2,8,1,1,3.29,32,122,80,1,1,0,0,29,3,0,0,0,0,0,0,3,Mike Estabrook,K.Bradish (5-60) J.Webb (1-L) K.Akin (0)
47,47,May 22,@,STL,L4-5,8.0,8,5,3,2,2,3,1,0,3.30,35,129,88,0,0,0,0,33,3,0,0,0,0,0,0,4,Charlie Ramos,J.Means (4-56) C.Irvin (2-L) A.Suárez (1) N.Vespi (99)
48,48,May 23,@,CHW,W8-6,9.0,7,6,6,0,7,11,0,2,3.35,42,171,110,5,3,0,0,33,1,0,0,0,0,0,0,6,Jeremy Riggs,G.Rodriguez (4-55-W) D.Coulombe (4) J.Webb (1) J.Heasley (40) Y.Cano (4-H) C.Kimbrel (3-Sv)
49,49,May 24,@,CHW,W6-4,9.0,9,4,4,0,2,9,1,0,3.36,37,128,91,0,0,1,0,35,2,0,0,0,0,0,1,4,Ramon De Jesus,C.Burnes (4-50) Y.Cano (0-BW) D.Coulombe (0-H) C.Kimbrel (0-Sv)
50,50,May 25,@,CHW,W5-3,9.0,5,3,3,0,5,10,0,0,3.36,36,153,98,2,0,0,0,30,0,1,0,1,0,0,1,4,Adrian Johnson,A.Suárez (2-59) K.Akin (3) D.Tate (26-W) C.Pérez (4-Sv)
51,51,May 26,@,CHW,W4-1,9.0,1,1,1,0,4,13,1,0,3.31,31,135,81,0,0,0,0,27,0,0,0,0,0,1,1,4,Junior Valentine,K.Bradish (4-84-W) D.Coulombe (1-H) Y.Cano (1-H) C.Kimbrel (1-Sv)
52,52,May 27,,BOS,W11-3,9.0,8,3,3,0,7,10,0,0,3.31,42,168,106,2,0,0,0,35,0,1,0,0,0,0,0,5,Andy Fletcher,C.Irvin (4-62-W) J.Webb (3) T.Vieira (7) C.Pérez (1) D.Tate (1)
53,53,May 28,,BOS,L3-8,9.0,11,8,8,0,2,11,2,1,3.39,40,143,98,1,1,1,1,35,2,1,0,1,1,0,0,4,Mike Muchlinski,G.Rodriguez (4-51-L) C.Pérez (0) Y.Cano (1) K.Akin (2)
54,54,May 29,,BOS,W6-1,9.0,6,1,0,1,3,6,0,0,3.33,36,137,88,0,0,1,1,33,0,0,0,0,0,0,0,3,Scott Barry,C.Burnes (4-71-W) D.Coulombe (2) D.Tate (1)
55,55,May 31,,TBR,W3-1,9.0,5,1,1,0,5,9,0,0,3.29,36,166,98,3,0,0,1,30,2,0,0,1,0,0,0,6,Ryan Wills,A.Suárez (5-58) C.Pérez (2-W) Y.Cano (2-H) D.Coulombe (1-H) J.Webb (3-H) C.Kimbrel (4-Sv)
56,56,Jun 1,,TBR,W9-5,9.0,10,5,5,0,4,13,0,0,3.32,42,164,98,5,0,0,0,38,0,1,0,0,0,0,0,6,Chad Fairchild,K.Bradish (5-27) J.Webb (0-W) D.Tate (2) C.Pérez (0-H) Y.Cano (0) K.Akin (3)
57,57,Jun 2,,TBR,L3-4,9.0,13,4,4,0,1,3,1,1,3.33,40,132,89,1,0,0,2,37,3,0,0,0,1,0,0,3,Paul Clemons,C.Irvin (5-49) D.Tate (0-BL) D.Coulombe (1)
58,58,Jun 3,@,TOR,W7-2,9.0,8,2,1,1,0,5,1,0,3.29,35,113,84,2,0,0,0,35,1,1,0,0,0,1,1,3,Phil Cuzzi,G.Rodriguez (5-58-W) Y.Cano (1-H) K.Akin (1)
59,59,Jun 4,@,TOR,W10-1,9.0,5,1,1,0,1,5,1,0,3.25,33,118,82,0,0,0,0,32,0,0,0,0,0,0,0,3,Tony Randazzo,C.Burnes (5-69-W) J.Webb (2) N.Vespi (12)
60,60,Jun 5,@,TOR,L2-3,8.1,9,3,2,1,1,8,0,0,3.24,35,131,89,0,0,0,0,33,3,0,0,0,1,0,0,5,Alex Tosi,A.Suárez (4-52) J.Webb (0) D.Coulombe (2) Y.Cano (1) C.Kimbrel (4-L)
61,61,Jun 6,@,TOR,L5-6,8.0,7,6,6,0,5,4,1,0,3.29,36,140,86,2,2,1,0,31,1,0,0,0,0,0,0,3,Alex MacKay,C.Povich (99-32-L) D.Tate (3) K.Akin (2)
62,62,Jun 7,@,TBR,W6-3,9.0,9,3,2,1,1,8,1,0,3.27,37,142,90,2,0,0,0,35,3,0,0,0,1,0,0,4,Brennan Miller,C.Irvin (4-49-W) J.Webb (1-H) Y.Cano (1-H) C.Kimbrel (1-Sv)
63,63,Jun 8,@,TBR,W5-0,9.0,2,0,0,0,0,14,0,0,3.21,29,129,88,0,0,0,0,29,0,0,0,0,0,0,0,3,Derek Thomas,K.Bradish (6-79-W) D.Coulombe (2-H) C.Pérez (6)
64,64,Jun 9,@,TBR,W9-2,9.0,6,2,2,0,3,11,0,0,3.20,36,172,112,2,1,0,0,33,1,0,0,0,0,0,0,4,Brian O'Nora,G.Rodriguez (5-62-W) D.Tate (2-H) C.Pérez (0-H) K.Akin (2)
65,65,Jun 10,@,TBR,W5-2,9.0,5,2,0,2,3,10,1,0,3.15,35,134,77,0,0,2,0,32,0,0,0,0,0,1,1,3,Chris Conroy,C.Burnes (5-68-W) Y.Cano (2-H) C.Kimbrel (2-Sv)
66,66,Jun 11,,ATL,W4-0,9.0,5,0,0,0,5,9,0,0,3.10,38,165,101,4,0,0,0,33,0,1,0,0,0,1,0,5,Chad Whitson,A.Suárez (5-61-W) J.Webb (3-H) Y.Cano (0-H) C.Pérez (1) D.Tate (1)
67,67,Jun 12,,ATL,W4-2,9.0,7,2,2,0,0,8,1,1,3.08,36,134,95,1,0,1,0,35,0,0,0,0,0,1,0,4,Bill Miller,C.Povich (5-68) D.Tate (0-H) K.Akin (2-BW) C.Kimbrel (1-Sv)
68,68,Jun 13,,ATL,L3-6,9.0,12,6,4,2,1,10,0,1,3.10,43,158,114,1,0,0,0,41,5,0,0,0,0,1,0,4,Malachi Moore,C.Irvin (5-44-L) B.Baker (99) J.Webb (1) C.Pérez (1)
69,69,Jun 14,,PHI,L3-5,11.0,7,5,3,2,3,11,2,0,3.08,42,145,93,3,1,0,0,39,1,0,1,0,0,0,0,6,Charlie Ramos,K.Bradish (5-56) K.Akin (1) C.Kimbrel (1) Y.Cano (2) C.Pérez (0) J.Webb (0-L)
70,70,Jun 15,,PHI,W6-2,9.0,7,2,2,0,2,10,1,0,3.07,35,126,90,0,0,1,0,33,2,0,0,0,0,0,1,3,Laz Diaz,G.Rodriguez (5-60-W) B.Baker (1-H) C.Kimbrel (0)
71,71,Jun 16,,PHI,W8-3,9.0,10,3,3,0,3,12,0,0,3.07,42,145,96,4,0,3,0,39,4,0,0,0,0,2,0,5,Mike Estabrook,C.Burnes (5-55-W) C.Pérez (1) N.Vespi (11) J.Webb (1) Y.Cano (1-Sv)
72,72,Jun 18,@,NYY,L2-4,8.0,6,4,4,0,6,3,0,2,3.09,38,145,77,4,0,0,0,28,1,0,0,0,2,0,0,4,Brian Knight,A.Suárez (6-35-L) K.Akin (3) D.Tate (5) N.Vespi (1)
73,73,Jun 19,@,NYY,W7-6,10.0,9,6,5,1,9,5,1,0,3.11,45,194,118,4,2,0,1,34,1,0,0,0,2,0,2,7,Gabe Morales,C.Povich (6-54) J.Webb (2) C.Pérez (2-H) Y.Cano (2-H) B.Baker (3-H) C.Kimbrel (3-BW) D.Tate (0-Sv)
74,74,Jun 20,@,NYY,W17-5,9.0,6,5,5,0,3,5,2,0,3.13,35,142,93,1,0,0,0,32,1,0,0,0,0,0,1,4,Ryan Additon,C.Irvin (6-34) B.Baker (0-W) K.Akin (1) N.Vespi (1)
75,75,Jun 21,@,HOU,L11-14,8.0,14,14,14,0,4,10,1,0,3.28,43,156,103,4,4,0,0,39,6,0,0,0,0,1,1,4,Scott Barry,G.Rodriguez (5-27-L) J.Webb (1) D.Tate (1) N.Vespi (0)
76,76,Jun 22,@,HOU,L1-5,8.0,6,5,5,0,0,5,3,0,3.31,30,108,73,0,0,1,0,29,1,1,0,0,1,0,0,2,Bruce Dreckman,C.Burnes (5-56-L) B.Baker (1)
