Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
95,95,Jul 12,,LAD,L3-4,40,32,3,8,2,1,0,3,7,0,7,1,0,0,0,0,0,1,.232,.298,.383,.681,10,11,L,J.Paxton(36)
96,96,Jul 13,,LAD,W11-9,47,44,11,16,5,0,4,11,2,0,8,0,1,0,1,0,1,0,.233,.299,.388,.687,9,13,L,J.Wrobleski(45)
97,97,Jul 14,,LAD,W4-3,37,32,4,9,1,1,0,3,3,0,5,0,1,1,0,1,1,0,.234,.299,.387,.687,9,10,R,B.Honeywell(59)
98,98,Jul 19,@,TOR,W5-4,35,33,5,7,1,0,2,5,1,0,9,1,0,0,0,0,0,0,.234,.299,.388,.687,3,9,R,C.Bassitt(45)
99,99,Jul 20,@,TOR,W7-3,40,36,7,9,1,0,1,6,3,0,11,1,0,0,0,0,0,0,.234,.299,.388,.687,6,10,L,Y.Kikuchi(47)
100,100,Jul 21,@,TOR,L4-5,36,32,4,6,1,0,1,4,4,0,6,0,0,0,0,0,1,0,.233,.299,.387,.686,5,10,R,K.Gausman(50)
101,101,Jul 22,@,CLE,W8-2,39,36,8,12,4,1,2,7,1,0,13,0,0,2,0,0,1,0,.234,.299,.390,.689,4,9,R,C.Carrasco(32)
102,102,Jul 23,@,CLE,L4-5,36,32,4,6,3,0,1,3,3,0,6,0,0,1,0,0,1,0,.234,.299,.390,.689,5,10,R,X.Curry(47)
103,103,Jul 24,@,CLE,L1-2,30,28,1,2,0,0,1,1,2,0,9,0,0,0,0,1,0,0,.233,.298,.388,.686,2,9,R,T.Bibee(62)
104,104,Jul 25,@,CLE,W3-0,36,34,3,8,1,0,1,3,2,0,10,0,0,0,0,1,0,0,.233,.298,.388,.685,6,10,R,G.Williams(55)
105,105,Jul 26,,MIN,L3-9,38,34,3,8,1,0,1,3,2,0,8,2,0,0,0,1,0,0,.233,.298,.387,.685,8,10,R,P.López(63)
106,106,Jul 27,,MIN,W7-2,35,31,7,7,1,1,2,7,3,0,11,0,0,1,1,0,2,0,.233,.298,.388,.686,4,9,R,J.Ryan(63)
107,107,Jul 28,,MIN,L0-5,31,28,0,1,0,0,0,0,3,0,13,0,0,0,0,0,0,0,.231,.296,.386,.682,4,12,R,B.Ober(89)
108,108,Jul 29,,CLE,L4-8,39,33,4,8,1,0,1,4,5,0,3,0,0,1,0,1,1,0,.231,.297,.385,.682,8,11,R,T.Bibee(52)
109,109,Jul 30,,CLE,L0-5,31,29,0,4,0,0,0,0,2,0,10,0,0,0,1,3,0,0,.231,.296,.383,.679,4,9,R,G.Williams(70)
110,110,Aug 1,,KCR,L1-7,32,29,1,4,0,0,0,1,2,0,5,0,0,1,0,1,0,0,.230,.295,.382,.677,4,11,R,S.Lugo(72)
111,111,Aug 2,,KCR,L2-9,33,28,2,3,0,0,1,2,5,0,6,0,0,0,0,2,0,0,.229,.295,.380,.675,4,9,L,C.Ragans(59)
